          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      4456.278446421     3         C3        1607495       907495      0      -
      4456.578828533     3         C2         381968       345968      0      -
      4456.579380831     3         C3        2095313      1395313      0      -
      4456.581479624     3         C3        3329569      2629569      0      -
      4456.584812393     3         C2         566489       530489      0      -
      4456.675680223     3         C3        1950304      1250304      0      -
      4456.776624691     3         C3        1525085       825085      0      -
      4456.778157476     3         C3        2827611      2127611      0      -
      4457.098278234     3         C3        1304366       604366      0      -
      4457.198497115     3         C3        3645258      2945258      0      -
      4457.202157593     3         C3        2653631      1953631      0      -
      4457.204843884     3         C3        3531029      2831029      0      -
      4457.208389793     3         C3        3307629      2607629      0      -
      4457.211712622     3         C3        1273166       573166      0      -
      4457.293677491     3         C3        1308876       608876      0      -
      4457.294991396     3         C3        1725935      1025935      0      -
      4457.396652732     3         C3        1487245       787245      0      -
      4457.398144787     3         C2         777968       741968      1      1
      4457.482523378     3         C3        2283063      1583063      0      -
      4457.484810391     3         C3        2979700      2279700      0      -
      4457.568048675     3         C2          96690        60690      0      -
      4457.568150575     3         C3        3500028      2800028      0      -
      4457.571665183     3         C3        1853504      1153504      0      -
      4457.672765281     3         C3        2047693      1347693      0      -
      4457.674820454     3         C3        3366749      2666749      0      -
      4458.060978451     3         C2         492639       456639      0      -
      4458.061473910     3         C3        3330599      2630599      0      -
      4458.064809509     3         C3        3328430      2628430      0      -
      4458.068140079     3         C3        2122493      1422493      0      -
      4458.070452491     3         C3        1018547       318547      0      -
      4458.071474508     3         C2         104580        68580      0      -
      4458.369546006     3         C3        2148794      1448794      0      -
      4458.371713360     3         C3        3102610      2402610      0      -
      4458.374830770     3         C3         959997       259997      0      -
      4458.614288145     3         C2         520029       484029      0      -
      4458.614813164     3         C3        3638858      2938858      0      -
      4458.618469802     3         C3        3224410      2524410      0      -
      4458.621708572     3         C2         498438       462438      0      -
      4458.820866336     3         C2         607718       571718      0      -
      4458.821479674     3         C3        3330099      2630099      0      -
      4458.824816703     3         C3        1724895      1024895      0      -
      4458.926125480     3         C3        2014843      1314843      0      -
      4458.928148873     3         C3        1650515       950515      0      -
      4458.949820174     3         C3        1655485       955485      0      -
      4458.951483319     3         C3        1243836       543836      0      -
      4459.031787383     3         C3        3368139      2668139      0      -
      4459.035481741     3         C3        2942220      2242220      0      -
      4459.059243545     3         C3        2232553      1532553      0      -
      4459.061483168     3         C3        3355949      2655949      0      -
      4459.144522523     3         C2         920617       884617      1      1
      4459.145458640     3         C3        2972460      2272460      0      -
      4459.148461000     3         C3        3258240      2558240      0      -
      4459.151733580     3         C3        2181773      1481773      0      -
      4459.571131101     3         C2         340589       304589      0      -
      4459.571477020     3         C2         530498       494498      0      -
      4459.765321411     3         C3        2818661      2118661      0      -
      4459.768153132     3         C3        3538089      2838089      0      -
      4459.771705851     3         C3        3104620      2404620      0      -
      4459.774823531     3         C3        1038796       338796      0      -
      4459.974726923     3         C2          76769        40769      0      -
      4459.974808752     3         C3        3554969      2854969      0      -
      4459.978385911     3         C3        3092080      2392080      0      -
      4459.981492341     3         C3        3530079      2830079      0      -
      4459.985353449     3         C3        2441522      1741522      0      -
      4460.087829962     3         C2         306949       270949      0      -
      4460.088141851     3         C3        3328369      2628369      0      -
      4460.091479210     3         C3        3637768      2937768      0      -
      4460.095131898     3         C3        3349470      2649470      0      -
      4460.098495498     3         C2         553258       517258      0      -
      4460.099374015     3         C3        2360442      1660442      0      -
      4460.101763597     3         C3        3257450      2557450      0      -
      4460.105035537     3         C3        3106680      2406680      0      -
      4460.108156557     3         C3        3533149      2833149      0      -
      4460.111712455     3         C3        3311130      2611130      0      -
      4460.115037295     3         C2         800247       764247      1      1
      4460.295065810     3         C3        2579462      1879462      0      -
      4460.477916917     3         C2         213389       177389      0      -
      4460.478134556     3         C3        3329079      2629079      0      -
      4460.481466675     3         C3        2812891      2112891      0      -
      4460.585475873     3         C2         468849       432849      0      -
      4460.586059821     3         C3        2070304      1370304      0      -
      4460.588132695     3         C3        1747824      1047824      0      -
      4460.670214873     3         C3        1248026       548026      0      -
      4460.671465569     3         C3        1988643      1288643      0      -
      4460.673636252     3         C3        1159926       459926      0      -
      4460.674799288     3         C3        3297450      2597450      0      -
      4460.778224328     3         C3        3138690      2438690      0      -
      4461.000440429     3         C3        1027016       327016      0      -
      4461.001472355     3         C3        3687139      2987139      0      -
      4461.005183393     3         C3        2957041      2257041      0      -
      4461.008155174     3         C3        1445605       745605      0      -
      4461.009841849     3         C3        1628144       928144      0      -
      4461.011481373     3         C3         942057       242057      0      -
      4461.111682544     3         C3        1011866       311866      0      -
      4461.112829790     3         C3        1972654      1272654      0      -
      4461.114814964     3         C2         127689        91689      0      -
      4461.194295690     3         C2         504758       468758      0      -
      4461.194808158     3         C3        3553919      2853919      0      -
      4461.198377067     3         C3        3311829      2611829      0      -
      4461.201703776     3         C2         526768       490768      0      -
      4461.319151521     3         C3        2309363      1609363      0      -
      4461.321463654     3         C3        1824204      1124204      0      -
      4461.502390496     3         C3        2410783      1710783      0      -
      4461.504812639     3         C3        3508268      2808268      0      -
      4461.508335347     3         C3        1396886       696886      0      -
      4461.510062302     3         C3        1039977       339977      0      -
      4461.670660409     3         C3         804658       104658      0      -
      4461.671470237     3         C3        3784778      3084778      0      -
      4461.675267955     3         C3        2256112      1556112      0      -
      4461.856862035     3         C3        1269656       569656      0      -
