          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      1722.862857317     3         C3        5542006      4842006      0      -
      1722.868454563     3         C3        1716518      1016518      0      -
      1722.870203441     3         C2         160401       124401      0      -
      1722.870378062     3         C2         295152       259152      0      -
      1722.870687484     3         C3         855694       155694      0      -
      1722.871547368     3         C3        3424486      2724486      0      -
      1722.875023044     3         C3        3361036      2661036      0      -
      1722.878426390     3         C3        5727487      5027487      0      -
      1722.884178597     3         C3        5679716      4979716      0      -
      1722.889882274     3         C3        5507535      4807535      0      -
      1722.895412269     3         C2         302502       266502      0      -
      1722.895731911     3         C3        4547911      3847911      0      -
      1722.900304552     3         C3        4436161      3736161      0      -
      1722.904764553     3         C3        3981129      3281129      0      -
      1722.908769922     3         C3        4321130      3621130      0      -
      1722.913108442     3         C3        5102404      4402404      0      -
      1722.918218606     3         C2         355742       319742      0      -
      1722.918591148     3         C3        3892348      3192348      0      -
      1722.922505916     3         C3        2285511      1585511      0      -
      1722.924812477     3         C2          59720        23720      0      -
      1722.924877317     3         C3        3213245      2513245      0      -
      1722.928111662     3         C2         100251        64251      0      -
      1722.928219943     3         C3        1241346       541346      0      -
      1722.929475999     3         C3        2067550      1367550      0      -
      1722.931548939     3         C3        1495247       795247      0      -
      1722.933054946     3         C2         100170        64170      0      -
      1722.933161876     3         C3         953555       253555      0      -
      1722.934122151     3         C3         749153        49153      0      -
      1722.934874334     3         C3        1295936       595936      0      -
      1722.936176670     3         C3        2027570      1327570      0      -
      1722.938207740     3         C3        2754433      2054433      0      -
      1722.940971693     3         C2         566402       530402      0      -
      1722.941541855     3         C3        3329146      2629146      0      -
      1722.944873841     3         C2         455632       419632      0      -
      1722.945340723     3         C3        2072520      1372520      0      -
      1722.947422583     3         C3         781704        81704      0      -
      1722.948206527     3         C3        2985863      2285863      0      -
      1722.951201731     3         C2         293841       257841      0      -
      1722.951504192     3         C1          33860        31860      0      -
      1722.951541772     3         C3         992235       292235      0      -
      1722.952540957     3         C3        5938758      5238758      0      -
      1722.958495615     3         C3        1782508      1082508      0      -
      1722.960286253     3         C3        1251566       551566      0      -
      1722.961541219     3         C3        1161175       461175      0      -
      1722.962712264     3         C3        2159121      1459121      0      -
      1722.964875975     3         C3        1174545       474545      0      -
      1722.966062310     3         C3        1806619      1106619      0      -
      1722.967879649     3         C2         325051       289051      0      -
      1722.968208530     3         C3        2585932      1885932      0      -
      1722.970806142     3         C3         732014        32014      0      -
      1722.971541676     3         C2         749183       713183      1      1
      1722.972302509     3         C2         335972       299972      0      -
      1722.972648511     3         C3        1123935       423935      0      -
      1722.973785526     3         C3        1085525       385525      0      -
      1722.974874731     3         C3        2094550      1394550      0      -
      1722.976978031     3         C2         472072       436072      0      -
      1722.977456183     3         C3         748484        48484      0      -
      1722.978207577     3         C3        1715128      1015128      0      -
      1722.979931885     3         C3        1605968       905968      0      -
      1722.981541003     3         C2         408491       372491      0      -
      1722.981956024     3         C3        2535982      1835982      0      -
      1722.984501106     3         C2         369842       333842      0      -
      1722.984873598     3         C2         270701       234701      0      -
      1722.985151069     3         C3        5498866      4798866      0      -
      1722.990660845     3         C3         877354       177354      0      -
      1722.991541609     3         C3        2009880      1309880      0      -
      1722.993557829     3         C3        1313216       613216      0      -
      1722.994873485     3         C3        3330846      2630846      0      -
      1722.998206771     3         C2         444152       408152      0      -
      1722.998657823     3         C3        5904487      5204487      0      -
      1723.004569480     3         C2         301852       265852      0      -
      1723.004875082     3         C3        1804048      1104048      0      -
      1723.006685540     3         C3        1519017       819017      0      -
      1723.008207237     3         C3        1400727       700727      0      -
      1723.009614314     3         C3        1923399      1223399      0      -
      1723.011540273     3         C3        2319291      1619291      0      -
      1723.013869034     3         C3        1002175       302175      0      -
      1723.014873629     3         C3        1601177       901177      0      -
      1723.016481226     3         C3        1723418      1023418      0      -
      1723.018208254     3         C2         132321        96321      0      -
      1723.018350365     3         C3        3187755      2487755      0      -
      1723.021541380     3         C3        1264376       564376      0      -
      1723.022811916     3         C3        2059229      1359229      0      -
      1723.024874985     3         C3        3329736      2629736      0      -
      1723.028216901     3         C3        5564046      4864046      0      -
      1723.033791307     3         C3        1079625       379625      0      -
      1723.034873542     3         C3        2724863      2024863      0      -
      1723.037604715     3         C2         599903       563903      0      -
      1723.038207988     3         C3        1697978       997978      0      -
      1723.039913056     3         C3        5894347      5194347      0      -
      1723.045817523     3         C3        2394492      1694492      0      -
      1723.048219785     3         C3        1478037       778037      0      -
      1723.049709052     3         C2         441802       405802      0      -
      1723.050157324     3         C2         555792       519792      0      -
      1723.050720386     3         C3        4553372      3853372      0      -
      1723.055296048     3         C2         418422       382422      0      -
      1723.055734680     3         C2          90840        54840      0      -
      1723.055832780     3         C3        2371721      1671721      0      -
      1723.058214081     3         C3        3161695      2461695      0      -
      1723.061382506     3         C2         155171       119171      0      -
      1723.061540407     3         C3        2581142      1881142      0      -
      1723.064130659     3         C3         740454        40454      0      -
      1723.064873363     3         C3        2236290      1536290      0      -
      1723.067124823     3         C3        1079635       379635      0      -
      1723.068207518     3         C3        2472342      1772342      0      -
      1723.070689710     3         C3         848454       148454      0      -
      1723.071542234     3         C3        3277015      2577015      0      -
      1723.074839959     3         C1          31380        29380      0      -
      1723.074875949     3         C3        2545872      1845872      0      -
      1723.077429111     3         C3         775434        75434      0      -
      1723.078207225     3         C3        1479757       779757      0      -
      1723.079694322     3         C3        5977618      5277618      0      -
      1723.085682760     3         C3        1617518       917518      0      -
      1723.087315838     3         C3        4714532      4014532      0      -
      1723.092052850     3         C3        2636302      1936302      0      -
      1723.094703882     3         C2         172991       136991      0      -
      1723.094882443     3         C3        2191680      1491680      0      -
      1723.097088663     3         C2         433892       397892      0      -
      1723.097537695     3         C3        5233525      4533525      0      -
      1723.102793950     3         C3        2083450      1383450      0      -
      1723.104881690     3         C3        2175070      1475070      0      -
      1723.107079480     3         C3        5467026      4767026      0      -
      1723.112569176     3         C3        2307651      1607651      0      -
      1723.114880757     3         C2         447042       411042      0      -
      1723.115342339     3         C3        3139064      2439064      0      -
      1723.118495574     3         C3         965634       265634      0      -
      1723.119510828     3         C2         761754       725754      1      1
      1723.120312272     3         C3        1301906       601906      0      -
      1723.121621638     3         C3        1124725       424725      0      -
      1723.122772294     3         C3        1293546       593546      0      -
      1723.124080320     3         C2         298351       262351      0      -
      1723.124393771     3         C2         483302       447302      0      -
      1723.124884933     3         C3        5250215      4550215      0      -
      1723.130157958     3         C3        1343926       643926      0      -
      1723.131516594     3         C1          21461        19461      0      -
