          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
       228.280030995     3         C8        1204736       404736      0      -
       228.281269195     3         C8        1690054       890054      0      -
       228.283060504     3         C8        1524878       724878      0      -
       228.284727150     3         C6         379645       179645      0      -
       228.285201890     3         C8        1393677       593677      0      -
       228.286727981     3         C8        1155280       355280      0      -
       228.287934821     3         C8        2254672      1454672      0      -
       228.290322341     3         C6         516020       316020      0      -
       228.290934889     3         C1          10665         8665      0      -
       228.290961259     3         C8        2765027      1965027      0      -
       228.293857901     3         C6         496832       296832      0      -
       228.294399223     3         C8        1784494       984494      0      -
       228.296321381     3         C8        1601976       801976      0      -
       228.297975054     3         C6         922369       722369      1      1
       228.299024925     3         C6         675498       475498      0      -
       228.299797868     3         C8        1468193       668193      0      -
       228.301298511     3         C8        3347174      2547174      0      -
       228.304676007     3         C6         675181       475181      0      -
       228.305468997     3         C8        2484765      1684765      0      -
       228.307985777     3         C6         423357       223357      0      -
       228.308525437     3         C8        1182484       382484      0      -
       228.309759760     3         C8        1490598       690598      0      -
       228.311303600     3         C8        2635621      1835621      0      -
       228.314071614     3         C6         284942        84942      0      -
       228.314400709     3         C8        3559702      2759702      0      -
       228.318012145     3         C8        2281138      1481138      0      -
       228.320424834     3         C6         596846       396846      0      -
       228.321063627     3         C8        1785029       985029      0      -
       228.322962529     3         C8        1629071       829071      0      -
       228.324643170     3         C8        1533365       733365      0      -
       228.326290455     3         C8        1636994       836994      0      -
       228.327978422     3         C8        2873767      2073767      0      -
       228.331043537     3         C8        2624890      1824890      0      -
       228.333786483     3         C6         564991       364991      0      -
       228.334396344     3         C8        1530052       730052      0      -
       228.336059749     3         C8        1890000      1090000      0      -
       228.338003265     3         C8        2825621      2025621      0      -
       228.340971102     3         C8        3650905      2850905      0      -
       228.344674833     3         C8        2017592      1217592      0      -
       228.346824614     3         C6         863179       663179      0      -
       228.347732338     3         C8        3559217      2759217      0      -
       228.351344058     3         C8        1300824       500824      0      -
       228.352777580     3         C8        1832488      1032488      0      -
       228.354661550     3         C8        2226679      1426679      0      -
       228.357002044     3         C6         685808       485808      0      -
       228.357732975     3         C8        1703811       903811      0      -
       228.359571549     3        C10        6213137      1213137      0      -
       228.365930147     3         C8        2030325      1230325      0      -
       228.368012305     3         C8        2084648      1284648      0      -
       228.370229305     3         C6         488253       288253      0      -
       228.370814193     3         C3          57463       -42537      1      0
       228.370879373     3         C3          67506       -32494      1      0
       228.370965817     3         C6         455977       255977      0      -
       228.371518827     3         C8        3105700      2305700      0      -
       228.374676680     3         C8        1689109       889109      0      -
       228.376499825     3         C6         457517       257517      0      -
       228.377054255     3        C1E          71420        51420      0      -
       228.377165967     3         C6         522725       322725      0      -
       228.377733090     3         C8        2178039      1378039      0      -
       228.380047614     3         C8        1170047       370047      0      -
       228.381269301     3         C8        2252519      1452519      0      -
       228.383653733     3         C6         702306       502306      0      -
       228.384399684     3         C8        2269738      1469738      0      -
       228.386801669     3         C8        1074289       274289      0      -
       228.387928954     3         C8        2137680      1337680      0      -
       228.390199420     3         C6         820704       620704      0      -
       228.391064899     3         C8        3007483      2207483      0      -
       228.394203928     3        C1E          75023        55023      0      -
       228.394294936     3         C8        3661035      2861035      0      -
       228.398008107     3         C6         373446       173446      0      -
       228.398510082     3         C8        2779111      1979111      0      -
       228.401430049     3         C8        2578391      1778391      0      -
       228.404141585     3        C10        6159768      1159768      0      -
       228.410418731     3         C6         599383       399383      0      -
