          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
      2836.847200678     3        C1E          23632         3632      0      -
      2836.847235620     3         C8        3330953      2530953      0      -
      2836.850582685     3        C1E          89797        69797      0      -
      2836.850787627     3         C8        3135317      2335317      0      -
      2836.853966903     3         C8        2345875      1545875      0      -
      2836.856518960     3         C6         721123       521123      0      -
      2836.857287243     3         C8        2473445      1673445      0      -
      2836.859853113     3         C6         706008       506008      0      -
      2836.860571987     3         C8        3325822      2525822      0      -
      2836.863917398     3        C1E          61280        41280      0      -
      2836.864098067     3         C3         186851        86851      0      -
      2836.864416139     3         C8        2815846      2015846      0      -
      2836.867246952     3         C6         992591       792591      1      1
      2836.868316711     3         C8        2246343      1446343      0      -
      2836.870574977     3         C8        1411487       611487      0      -
      2836.872096827     3         C8        1820012      1020012      0      -
      2836.873961943     3         C8        1536542       736542      0      -
      2836.875554311     3         C8          24398      -775602      1      0
      2836.875745213     3         C8        1492567       692567      0      -
      2836.877297298     3         C6         809006       609006      0      -
      2836.878187701     3         C8        2276796      1476796      0      -
      2836.880673779     3         C8        3222056      2422056      0      -
      2836.883906397     3         C8        2670683      1870683      0      -
      2836.886753881     3         C3         264682       164682      0      -
      2836.887186146     3        C1E          44730        24730      0      -
      2836.887266190     3        C1E          54453        34453      0      -
      2836.887514425     3         C8        3062124      2262124      0      -
      2836.890637254     3         C8        2660456      1860456      0      -
      2836.893348197     3         C6         643591       443591      0      -
      2836.894001104     3         C6         600855       400855      0      -
      2836.894654394     3         C6         882057       682057      0      -
      2836.895569261     3         C8        1313109       513109      0      -
      2836.896989352     3         C6         238946        38946      0      -
      2836.897238402     3         C8        3326298      2526298      0      -
      2836.900576338     3         C8        1254868       454868      0      -
      2836.901921458     3         C8        1977918      1177918      0      -
      2836.903911280     3         C8        3331466      2531466      0      -
      2836.907291368     3         C6         293037        93037      0      -
      2836.907760836     3         C3         151086        51086      0      -
      2836.908135931     3         C8        2426920      1626920      0      -
      2836.910581970     3        C1E         104209        84209      0      -
      2836.910728778     3         C6         668887       468887      0      -
      2836.911439613     3         C8        1599937       799937      0      -
      2836.913098635     3         C6         800617       600617      0      -
      2836.913923556     3         C6         536449       336449      0      -
      2836.914514122     3         C8        2716905      1916905      0      -
      2836.917242152     3         C8        1192126       392126      0      -
      2836.918478250     3         C8        2145025      1345025      0      -
      2836.920911751     3         C8        1106915       306915      0      -
      2836.922223152     3         C8        1692695       892695      0      -
      2836.923950689     3         C8        1366028       566028      0      -
      2836.925523486     3         C6         195420        -4580      1      0
      2836.925728487     3         C3          45947       -54053      1      0
      2836.925851135     3         C6         639429       439429      0      -
      2836.926541774     3         C6         684155       484155      0      -
      2836.927233183     3         C8        3332905      2532905      0      -
      2836.930587739     3         C8        1927157      1127157      0      -
      2836.932585654     3         C8        1229338       429338      0      -
      2836.933861761     3        C1E          29833         9833      0      -
      2836.933899371     3         C8        2176989      1376989      0      -
      2836.936258698     3         C8         989792       189792      0      -
      2836.937279231     3         C8        3284880      2484880      0      -
      2836.940575847     3        C1E          83679        63679      0      -
      2836.940735722     3         C8        3178805      2378805      0      -
      2836.943929728     3         C8        1792745       992745      0      -
      2836.945726297     3         C8          47059      -752941      1      0
      2836.945776661     3         C8          26103      -773897      1      0
      2836.945847190     3         C8        1389407       589407      0      -
      2836.947253027     3         C8        3308347      2508347      0      -
