          Time-Start   CPU    C-State      Sleep[ns]    Delta[ns]   Miss  Below
     15137.100337381     0        C10       12418341      7418341      0      -
     15137.112874591     0        C10       12822308      7822308      0      -
     15137.112875341     1        C10      216268748    211268748      0      -
     15137.112878426     3        C10      106559273    101559273      0      -
     15137.125825519     0        C10       25361857     20361857      0      -
     15137.151327226     0        C10       25070006     20070006      0      -
     15137.176612162     0         C8        2819712      2019712      0      -
     15137.179486214     0         C8        3281495      2481495      0      -
     15137.179532162     2        C10        9901522      4901522      0      -
     15137.182804714     0         C8        3295455      2495455      0      -
     15137.186145112     0         C8        3288560      2488560      0      -
     15137.189483237     0         C8        3286767      2486767      0      -
     15137.189523671     2        C10      162939978    157939978      0      -
     15137.192825284     0        C10        9113688      4113688      0      -
     15137.202068316     0        C10       25374656     20374656      0      -
     15137.219531471     3        C10      114138303    109138303      0      -
     15137.227563402     0        C10       25308177     20308177      0      -
     15137.253001007     0        C10       24362094     19362094      0      -
     15137.277463626     0         C6         655016       455016      0      -
     15137.278207819     0        C10       25329023     20329023      0      -
     15137.303665611     0        C10       25345600     20345600      0      -
     15137.329159336     0        C10       23641426     18641426      0      -
     15137.329170672     1        C10      210275074    205275074      0      -
     15137.333829351     3        C10      173733340    168733340      0      -
     15137.352812249     2        C10         273195     -4726805      1      0
     15137.352946801     0         C8          11606      -788394      1      0
     15137.353139954     0         C8         198487      -601513      1      0
     15137.353326736     2         C8         454335      -345665      1      0
     15137.353467551     0         C6          10783      -189217      1      0
     15137.353651829     0         C6          10717      -189283      1      0
     15137.353842199     0         C6         112272       -87728      1      0
     15137.353846399     2         C8         201062      -598938      1      0
     15137.354106754     2         C8         226905      -573095      1      0
     15137.354111904     0        C1E           7563       -12437      1      0
     15137.354375881     2         C8         215531      -584469      1      0
     15137.354634074     2         C8          93022      -706978      1      0
     15137.354826832     0        C10         116165     -4883835      1      0
     15137.354834236     2         C8         201630      -598370      1      0
     15137.355095274     2         C6         275837        75837      0      -
     15137.355100524     0        C10          12935     -4987065      1      0
     15137.355281381     0        C10          10771     -4989229      1      0
     15137.355411394     2         C6         328297       128297      0      -
     15137.355430346     0        C10          11031     -4988969      1      0
     15137.355607904     0        C10          10873     -4989127      1      0
     15137.355806506     0        C10          19195     -4980805      1      0
     15137.355814059     2         C8         131362      -668638      1      0
     15137.355998584     0        C10         138505     -4861495      1      0
     15137.356047417     2         C8         200024      -599976      1      0
     15137.356305607     2         C8         317435      -482565      1      0
     15137.356310987     0        C10          12850     -4987150      1      0
     15137.356491416     0        C10          10811     -4989189      1      0
     15137.356663566     2         C8         327568      -472432      1      0
     15137.356682272     0        C10          10932     -4989068      1      0
     15137.356859222     0        C10          10724     -4989276      1      0
     15137.357031977     2         C8         149989      -650011      1      0
     15137.357054856     0        C10          10828     -4989172      1      0
     15137.357234657     0        C10       22965274     17965274      0      -
     15137.357923582     2         C6        1247989      1047989      1      1
     15137.359226762     2         C8        3540339      2740339      0      -
     15137.362817704     2         C8        3282295      2482295      0      -
     15137.366145226     2         C8        3288438      2488438      0      -
     15137.369523184     2         C8        3244715      2444715      0      -
     15137.372817214     2        C10      138412657    133412657      0      -
     15137.380304696     0         C1        2106605      2104605      1      1
     15137.382472926     0        C10       23177978     18177978      0      -
     15137.405789959     0        C10       25351095     20351095      0      -
     15137.431253241     0        C10       25322813     20322813      0      -
     15137.456717034     0        C10       25351562     20351562      0      -
     15137.482197696     0        C10       25364711     20364711      0      -
     15137.507703982     0        C10       25347284     20347284      0      -
     15137.507753456     3        C10       31692297     26692297      0      -
     15137.511281911     2        C10       25991530     20991530      0      -
     15137.533185216     0         C8        2912443      2112443      0      -
     15137.536150407     0         C8        3295371      2495371      0      -
     15137.537385554     2        C10        2113463     -2886537      1      0
     15137.539531337     0        C10       18765317     13765317      0      -
     15137.539543736     2        C10       18752981     13752981      0      -
     15137.539549159     3        C10      186539838    181539838      0      -
     15137.539549208     1        C10       36550869     31550869      0      -
     15137.558449077     0        C10       25351340     20351340      0      -
     15137.558789569     2        C1E         288632       268632      1      1
     15137.559163787     2         C8        3601955      2801955      0      -
     15137.562803159     2         C8        3286425      2486425      0      -
     15137.566152691     2         C8        3282443      2482443      0      -
     15137.569511756     2         C8        3258231      2458231      0      -
     15137.572827131     2        C10      186344744    181344744      0      -
     15137.576201631     1        C10      183121209    178121209      0      -
     15137.583931769     0        C10       25362453     20362453      0      -
     15137.609431590     0        C10       25366630     20366630      0      -
     15137.634910050     0        C10       25375125     20375125      0      -
     15137.660405037     0        C10       25335183     20335183      0      -
     15137.685869934     0        C10       25358580     20358580      0      -
     15137.711361912     0        C10       25360443     20360443      0      -
     15137.726199165     3        C10      506554453    501554453      0      -
     15137.736852107     0        C10       22549565     17549565      0      -
     15137.759315732     2         C8        3098343      2298343      0      -
     15137.759399149     1        C10         118358     -4881642      1      0
     15137.759463935     0         C8        2764449      1964449      0      -
     15137.759578899     1        C10        2907943     -2092057      1      0
     15137.762327097     0        C1E          84783        64783      0      -
     15137.762496505     0         C8        3592075      2792075      0      -
     15137.762502617     2         C8        3586002      2786002      0      -
     15137.762535524     1        C10       10526351      5526351      0      -
     15137.766147959     2         C8        3285320      2485320      0      -
     15137.766189367     0        C10        6579473      1579473      0      -
     15137.769477527     2         C8        3291395      2491395      0      -
     15137.772853762     2         C8          17265      -782735      1      0
     15137.772893045     0        C10          73089     -4926911      1      0
     15137.772994892     2         C8        2751104      1951104      0      -
     15137.773120345     1        C10        2671814     -2328186      1      0
     15137.775799957     2         C8        3618933      2818933      0      -
     15137.775806015     0        C10        6947149      1947149      0      -
     15137.775814307     1        C10        7080518      2080518      0      -
     15137.779481434     2         C8        3271781      2471781      0      -
     15137.782811482     2         C8         187125      -612875      1      0
     15137.782853283     0         C8        3252252      2452252      0      -
     15137.782960320     1        C10      256189769    251189769      0      -
     15137.783215000     2         C8        2890515      2090515      0      -
     15137.786142896     0         C8        1519861       719861      0      -
     15137.786184235     2         C8        3178395      2378395      0      -
     15137.787766732     0        C10       18296027     13296027      0      -
     15137.789405997     2         C8        3360590      2560590      0      -
     15137.792811750     2         C8        3288829      2488829      0      -
     15137.796179029     2         C8        3254041      2454041      0      -
     15137.799492379     2        C10       73238593     68238593      0      -
     15137.806154910     0        C10        6974594      1974594      0      -
     15137.813259712     0        C10       25339403     20339403      0      -
     15137.838719684     0        C10       25369090     20369090      0      -
     15137.864202002     0        C10       25343230     20343230      0      -
     15137.872850837     2        C10       23304728     18304728      0      -
